id_voto,id_proyecto,proyecto,dependencia,comuna_id,comuna,perfil_territorial,canal,dispositivo,latencia_ms,estado,timestamp_voto
V-0004151,PP-422,Escuelas deportivas,INDER,7,Robledo,ladera_noroccidente,web,desktop,384,VALIDO,2026-04-15T16:25:28
V-0003336,PP-205,Huertas urbanas,Medio Ambiente,7,Robledo,ladera_noroccidente,web,desktop,91,VALIDO,2026-04-15T12:29:18
V-0006017,PP-101,Bibliotecas barriales,Cultura,5,Castilla,valle,web,desktop,523,VALIDO,2026-04-15T11:42:08
V-0004927,PP-101,Bibliotecas barriales,Cultura,12,La America,centro_sur,kiosko,terminal,1920,VALIDO,2026-04-15T14:36:37
V-0000947,PP-633,Aulas digitales,Educacion,9,Buenos Aires,ladera_oriente,kiosko,terminal,1595,VALIDO,2026-04-15T11:36:54
V-0005798,PP-205,Huertas urbanas,Medio Ambiente,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1311,REVISION,2026-04-15T10:13:31
V-0003294,PP-633,Aulas digitales,Educacion,4,Aranjuez,valle,punto_fisico,terminal,1236,VALIDO,2026-04-15T16:32:14
V-0002162,PP-205,Huertas urbanas,Medio Ambiente,6,Doce de Octubre,ladera_noroccidente,movil,android,552,VALIDO,2026-04-15T11:25:46
V-0007282,PP-101,Bibliotecas barriales,Cultura,7,Robledo,ladera_noroccidente,punto_fisico,terminal,1247,VALIDO,2026-04-15T09:33:47
V-0005084,PP-205,Huertas urbanas,Medio Ambiente,70,Altavista,rural,kiosko,terminal,1684,VALIDO,2026-04-15T16:59:42
V-0007111,PP-422,Escuelas deportivas,INDER,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1232,VALIDO,2026-04-15T10:25:00
V-0003058,PP-633,Aulas digitales,Educacion,11,Laureles-Estadio,centro_sur,movil,android,353,VALIDO,2026-04-15T16:16:17
V-0005491,PP-704,Mejoramiento de parques,Infraestructura,16,Belen,sur,web,desktop,189,VALIDO,2026-04-15T13:52:21
V-0000769,PP-517,Cuidado adulto mayor,Inclusion Social,10,La Candelaria,centro,movil,android,542,VALIDO,2026-04-15T09:47:55
V-0007071,PP-704,Mejoramiento de parques,Infraestructura,6,Doce de Octubre,ladera_noroccidente,movil,android,602,VALIDO,2026-04-15T10:28:51
V-0003496,PP-422,Escuelas deportivas,INDER,1,Popular,ladera_norte,kiosko,terminal,2012,VALIDO,2026-04-15T10:22:16
V-0000286,PP-318,Ciclorutas seguras,Movilidad,4,Aranjuez,valle,punto_fisico,terminal,1345,REVISION,2026-04-15T11:19:24
V-0007434,PP-633,Aulas digitales,Educacion,50,San Sebastian de Palmitas,rural,punto_fisico,terminal,1329,VALIDO,2026-04-15T11:38:52
V-0004525,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,web,desktop,3944,VALIDO,2026-04-15T11:09:13
V-0006692,PP-422,Escuelas deportivas,INDER,1,Popular,ladera_norte,movil,android,458,VALIDO,2026-04-15T12:19:02
V-0002333,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,web,desktop,226,VALIDO,2026-04-15T15:10:29
V-0002718,PP-633,Aulas digitales,Educacion,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1391,VALIDO,2026-04-15T13:54:32
V-0002080,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,web,desktop,334,VALIDO,2026-04-15T12:05:03
V-0003390,PP-422,Escuelas deportivas,INDER,12,La America,centro_sur,web,desktop,608,VALIDO,2026-04-15T15:34:15
V-0000723,PP-517,Cuidado adulto mayor,Inclusion Social,10,La Candelaria,centro,web,desktop,643,VALIDO,2026-04-15T12:45:44
V-0000952,PP-517,Cuidado adulto mayor,Inclusion Social,12,La America,centro_sur,web,desktop,449,VALIDO,2026-04-15T16:52:32
V-0006560,PP-318,Ciclorutas seguras,Movilidad,3,Manrique,ladera_norte,punto_fisico,terminal,3976,VALIDO,2026-04-15T10:12:09
V-0002263,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,web,tablet,354,VALIDO,2026-04-15T09:35:16
V-0000990,PP-633,Aulas digitales,Educacion,3,Manrique,ladera_norte,movil,ios,220,VALIDO,2026-04-15T10:22:17
V-0003213,PP-205,Huertas urbanas,Medio Ambiente,3,Manrique,ladera_norte,web,desktop,392,VALIDO,2026-04-15T14:07:39
V-0001760,PP-101,Bibliotecas barriales,Cultura,5,Castilla,valle,web,desktop,738,VALIDO,2026-04-15T12:59:28
V-0006175,PP-422,Escuelas deportivas,INDER,5,Castilla,valle,web,desktop,598,REVISION,2026-04-15T14:57:55
V-0004423,PP-205,Huertas urbanas,Medio Ambiente,80,San Antonio de Prado,rural,movil,android,557,VALIDO,2026-04-15T11:06:09
V-0005480,PP-422,Escuelas deportivas,INDER,4,Aranjuez,valle,web,desktop,334,VALIDO,2026-04-15T16:45:53
V-0001725,PP-101,Bibliotecas barriales,Cultura,11,Laureles-Estadio,centro_sur,kiosko,terminal,1686,VALIDO,2026-04-15T10:29:08
V-0005183,PP-633,Aulas digitales,Educacion,16,Belen,sur,punto_fisico,terminal,1404,VALIDO,2026-04-15T14:54:20
V-0000342,PP-633,Aulas digitales,Educacion,3,Manrique,ladera_norte,movil,ios,480,VALIDO,2026-04-15T14:21:47
V-0003702,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,web,desktop,151,VALIDO,2026-04-15T15:00:02
V-0004244,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,punto_fisico,terminal,1210,REVISION,2026-04-15T16:10:17
V-0000689,PP-318,Ciclorutas seguras,Movilidad,90,Santa Elena,rural,kiosko,terminal,1613,VALIDO,2026-04-15T11:21:09
V-0003433,PP-318,Ciclorutas seguras,Movilidad,50,San Sebastian de Palmitas,rural,punto_fisico,terminal,1382,REVISION,2026-04-15T11:19:36
V-0005204,PP-633,Aulas digitales,Educacion,15,Guayabal,sur,movil,android,206,VALIDO,2026-04-15T15:38:09
V-0004945,PP-205,Huertas urbanas,Medio Ambiente,6,Doce de Octubre,ladera_noroccidente,web,desktop,407,VALIDO,2026-04-15T12:56:31
V-0000967,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,punto_fisico,terminal,1315,VALIDO,2026-04-15T10:11:06
V-0007101,PP-422,Escuelas deportivas,INDER,6,Doce de Octubre,ladera_noroccidente,web,desktop,153,VALIDO,2026-04-15T16:52:39
V-0006801,PP-101,Bibliotecas barriales,Cultura,4,Aranjuez,valle,movil,android,484,VALIDO,2026-04-15T11:52:23
V-0002204,PP-205,Huertas urbanas,Medio Ambiente,4,Aranjuez,valle,web,desktop,505,VALIDO,2026-04-15T16:55:53
V-0002714,PP-101,Bibliotecas barriales,Cultura,80,San Antonio de Prado,rural,punto_fisico,terminal,1204,VALIDO,2026-04-15T13:05:36
V-0004758,PP-318,Ciclorutas seguras,Movilidad,16,Belen,sur,kiosko,terminal,1650,VALIDO,2026-04-15T12:24:53
V-0005099,PP-517,Cuidado adulto mayor,Inclusion Social,14,El Poblado,sur,movil,android,585,VALIDO,2026-04-15T13:07:50
V-0006628,PP-205,Huertas urbanas,Medio Ambiente,3,Manrique,ladera_norte,web,desktop,474,VALIDO,2026-04-15T10:40:29
V-0006882,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,web,desktop,271,VALIDO,2026-04-15T16:55:30
V-0005281,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1265,VALIDO,2026-04-15T14:00:53
V-0005976,PP-101,Bibliotecas barriales,Cultura,6,Doce de Octubre,ladera_noroccidente,web,desktop,472,VALIDO,2026-04-15T14:42:53
V-0003573,PP-205,Huertas urbanas,Medio Ambiente,4,Aranjuez,valle,web,desktop,431,VALIDO,2026-04-15T16:55:34
V-0004806,PP-422,Escuelas deportivas,INDER,9,Buenos Aires,ladera_oriente,web,desktop,257,VALIDO,2026-04-15T16:57:31
V-0005300,PP-517,Cuidado adulto mayor,Inclusion Social,4,Aranjuez,valle,web,tablet,180,VALIDO,2026-04-15T09:31:53
V-0001991,PP-704,Mejoramiento de parques,Infraestructura,5,Castilla,valle,movil,android,736,VALIDO,2026-04-15T09:03:49
V-0004121,PP-633,Aulas digitales,Educacion,1,Popular,ladera_norte,movil,android,536,VALIDO,2026-04-15T16:18:40
V-0004760,PP-318,Ciclorutas seguras,Movilidad,12,La America,centro_sur,movil,android,696,VALIDO,2026-04-15T09:22:19
V-0006435,PP-704,Mejoramiento de parques,Infraestructura,8,Villa Hermosa,ladera_oriente,kiosko,terminal,1732,VALIDO,2026-04-15T10:35:16
V-0005299,PP-318,Ciclorutas seguras,Movilidad,7,Robledo,ladera_noroccidente,web,desktop,334,VALIDO,2026-04-15T09:33:33
V-0006577,PP-205,Huertas urbanas,Medio Ambiente,12,La America,centro_sur,movil,android,2164,VALIDO,2026-04-15T13:00:40
V-0004972,PP-101,Bibliotecas barriales,Cultura,11,Laureles-Estadio,centro_sur,movil,android,334,VALIDO,2026-04-15T16:58:41
V-0007127,PP-318,Ciclorutas seguras,Movilidad,10,La Candelaria,centro,web,desktop,160,VALIDO,2026-04-15T11:06:51
V-0005035,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,web,desktop,235,VALIDO,2026-04-15T11:35:38
V-0003601,PP-633,Aulas digitales,Educacion,16,Belen,sur,movil,ios,850,VALIDO,2026-04-15T13:35:19
V-0006866,PP-318,Ciclorutas seguras,Movilidad,8,Villa Hermosa,ladera_oriente,web,desktop,156,VALIDO,2026-04-15T16:11:39
V-0007487,PP-517,Cuidado adulto mayor,Inclusion Social,16,Belen,sur,kiosko,terminal,4202,REVISION,2026-04-15T11:34:56
V-0006199,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,movil,android,722,VALIDO,2026-04-15T09:11:36
V-0000386,PP-318,Ciclorutas seguras,Movilidad,16,Belen,sur,web,desktop,249,VALIDO,2026-04-15T11:35:35
V-0006567,PP-704,Mejoramiento de parques,Infraestructura,7,Robledo,ladera_noroccidente,punto_fisico,terminal,4013,INVALIDO,2026-04-15T10:12:59
V-0006868,PP-205,Huertas urbanas,Medio Ambiente,5,Castilla,valle,movil,android,601,VALIDO,2026-04-15T11:30:09
V-0000537,PP-205,Huertas urbanas,Medio Ambiente,12,La America,centro_sur,movil,android,535,VALIDO,2026-04-15T13:49:41
V-0007017,PP-633,Aulas digitales,Educacion,12,La America,centro_sur,punto_fisico,terminal,1443,VALIDO,2026-04-15T14:58:40
V-0005033,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,web,desktop,259,VALIDO,2026-04-15T15:31:29
V-0004213,PP-704,Mejoramiento de parques,Infraestructura,1,Popular,ladera_norte,movil,android,90,VALIDO,2026-04-15T09:31:07
V-0003508,PP-422,Escuelas deportivas,INDER,12,La America,centro_sur,web,desktop,421,VALIDO,2026-04-15T09:03:09
V-0000202,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,movil,android,639,VALIDO,2026-04-15T16:52:09
V-0001333,PP-318,Ciclorutas seguras,Movilidad,9,Buenos Aires,ladera_oriente,movil,ios,637,VALIDO,2026-04-15T16:49:20
V-0003503,PP-422,Escuelas deportivas,INDER,4,Aranjuez,valle,web,desktop,2920,VALIDO,2026-04-15T13:23:41
V-0002709,PP-318,Ciclorutas seguras,Movilidad,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1485,VALIDO,2026-04-15T12:31:25
V-0006031,PP-633,Aulas digitales,Educacion,14,El Poblado,sur,movil,android,640,VALIDO,2026-04-15T13:52:07
V-0005032,PP-633,Aulas digitales,Educacion,70,Altavista,rural,punto_fisico,terminal,1307,VALIDO,2026-04-15T15:06:35
V-0004663,PP-633,Aulas digitales,Educacion,12,La America,centro_sur,movil,android,593,VALIDO,2026-04-15T14:11:18
V-0004022,PP-101,Bibliotecas barriales,Cultura,10,La Candelaria,centro,movil,android,260,VALIDO,2026-04-15T15:23:38
V-0001855,PP-101,Bibliotecas barriales,Cultura,7,Robledo,ladera_noroccidente,kiosko,terminal,1600,VALIDO,2026-04-15T16:26:52
V-0006726,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,web,tablet,258,VALIDO,2026-04-15T16:44:37
V-0002873,PP-101,Bibliotecas barriales,Cultura,13,San Javier,ladera_occidente,punto_fisico,terminal,1475,VALIDO,2026-04-15T09:36:31
V-0003031,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,web,desktop,466,VALIDO,2026-04-15T10:26:26
V-0001206,PP-205,Huertas urbanas,Medio Ambiente,11,Laureles-Estadio,centro_sur,movil,android,382,VALIDO,2026-04-15T09:39:30
V-0001646,PP-318,Ciclorutas seguras,Movilidad,1,Popular,ladera_norte,punto_fisico,terminal,1340,VALIDO,2026-04-15T11:06:55
V-0003418,PP-633,Aulas digitales,Educacion,13,San Javier,ladera_occidente,kiosko,terminal,1396,VALIDO,2026-04-15T10:33:49
V-0003477,PP-205,Huertas urbanas,Medio Ambiente,2,Santa Cruz,ladera_norte,movil,ios,513,VALIDO,2026-04-15T11:10:41
V-0007409,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,movil,android,90,VALIDO,2026-04-15T13:46:49
V-0002862,PP-205,Huertas urbanas,Medio Ambiente,9,Buenos Aires,ladera_oriente,web,desktop,408,VALIDO,2026-04-15T12:35:43
V-0001793,PP-633,Aulas digitales,Educacion,7,Robledo,ladera_noroccidente,movil,ios,489,VALIDO,2026-04-15T12:12:15
V-0005527,PP-205,Huertas urbanas,Medio Ambiente,9,Buenos Aires,ladera_oriente,kiosko,terminal,1829,VALIDO,2026-04-15T09:32:20
V-0003798,PP-517,Cuidado adulto mayor,Inclusion Social,9,Buenos Aires,ladera_oriente,web,tablet,385,VALIDO,2026-04-15T12:42:58
V-0003369,PP-633,Aulas digitales,Educacion,4,Aranjuez,valle,web,desktop,500,VALIDO,2026-04-15T10:04:49
V-0003368,PP-205,Huertas urbanas,Medio Ambiente,3,Manrique,ladera_norte,kiosko,terminal,1704,VALIDO,2026-04-15T10:57:42
V-0003534,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,movil,android,159,VALIDO,2026-04-15T11:39:16
V-0006602,PP-633,Aulas digitales,Educacion,9,Buenos Aires,ladera_oriente,movil,ios,572,VALIDO,2026-04-15T15:59:04
V-0005110,PP-422,Escuelas deportivas,INDER,5,Castilla,valle,web,desktop,610,VALIDO,2026-04-15T10:58:06
V-0006025,PP-422,Escuelas deportivas,INDER,70,Altavista,rural,web,desktop,139,VALIDO,2026-04-15T14:14:50
V-0003450,PP-704,Mejoramiento de parques,Infraestructura,4,Aranjuez,valle,punto_fisico,terminal,1418,VALIDO,2026-04-15T15:10:16
V-0000604,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,web,desktop,473,VALIDO,2026-04-15T15:21:57
V-0003057,PP-633,Aulas digitales,Educacion,13,San Javier,ladera_occidente,punto_fisico,terminal,1433,VALIDO,2026-04-15T09:26:43
V-0006550,PP-704,Mejoramiento de parques,Infraestructura,10,La Candelaria,centro,punto_fisico,terminal,1211,VALIDO,2026-04-15T10:13:47
V-0000127,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1390,VALIDO,2026-04-15T16:48:00
V-0007378,PP-633,Aulas digitales,Educacion,5,Castilla,valle,movil,android,599,VALIDO,2026-04-15T16:27:44
V-0003877,PP-205,Huertas urbanas,Medio Ambiente,4,Aranjuez,valle,movil,android,311,VALIDO,2026-04-15T13:35:30
V-0002936,PP-101,Bibliotecas barriales,Cultura,15,Guayabal,sur,punto_fisico,terminal,1149,VALIDO,2026-04-15T14:09:13
V-0005444,PP-101,Bibliotecas barriales,Cultura,15,Guayabal,sur,web,tablet,3317,VALIDO,2026-04-15T11:49:11
V-0004452,PP-633,Aulas digitales,Educacion,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1529,VALIDO,2026-04-15T16:14:41
V-0003532,PP-318,Ciclorutas seguras,Movilidad,15,Guayabal,sur,web,desktop,334,VALIDO,2026-04-15T13:46:24
V-0002731,PP-704,Mejoramiento de parques,Infraestructura,5,Castilla,valle,movil,android,471,VALIDO,2026-04-15T15:51:21
V-0000828,PP-205,Huertas urbanas,Medio Ambiente,10,La Candelaria,centro,web,desktop,326,VALIDO,2026-04-15T12:00:37
V-0001640,PP-517,Cuidado adulto mayor,Inclusion Social,1,Popular,ladera_norte,movil,android,731,VALIDO,2026-04-15T12:57:04
V-0000985,PP-704,Mejoramiento de parques,Infraestructura,14,El Poblado,sur,web,desktop,385,VALIDO,2026-04-15T11:14:27
V-0003282,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,movil,android,461,VALIDO,2026-04-15T15:27:33
V-0001860,PP-205,Huertas urbanas,Medio Ambiente,1,Popular,ladera_norte,punto_fisico,terminal,1413,VALIDO,2026-04-15T10:30:18
V-0002189,PP-517,Cuidado adulto mayor,Inclusion Social,9,Buenos Aires,ladera_oriente,web,tablet,474,VALIDO,2026-04-15T16:35:13
V-0006931,PP-205,Huertas urbanas,Medio Ambiente,16,Belen,sur,web,tablet,388,VALIDO,2026-04-15T14:56:43
V-0002444,PP-205,Huertas urbanas,Medio Ambiente,8,Villa Hermosa,ladera_oriente,movil,android,804,INVALIDO,2026-04-15T13:04:05
V-0000363,PP-517,Cuidado adulto mayor,Inclusion Social,8,Villa Hermosa,ladera_oriente,movil,android,710,VALIDO,2026-04-15T11:05:30
V-0002350,PP-422,Escuelas deportivas,INDER,4,Aranjuez,valle,punto_fisico,terminal,1363,VALIDO,2026-04-15T11:00:52
V-0000346,PP-205,Huertas urbanas,Medio Ambiente,6,Doce de Octubre,ladera_noroccidente,punto_fisico,terminal,1534,VALIDO,2026-04-15T15:53:38
V-0000815,PP-318,Ciclorutas seguras,Movilidad,12,La America,centro_sur,movil,android,341,VALIDO,2026-04-15T14:02:16
V-0006167,PP-704,Mejoramiento de parques,Infraestructura,16,Belen,sur,web,desktop,598,VALIDO,2026-04-15T12:23:49
V-0004808,PP-205,Huertas urbanas,Medio Ambiente,5,Castilla,valle,punto_fisico,terminal,1427,VALIDO,2026-04-15T09:06:27
V-0003206,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,movil,android,635,REVISION,2026-04-15T10:15:20
V-0006249,PP-205,Huertas urbanas,Medio Ambiente,8,Villa Hermosa,ladera_oriente,movil,android,821,VALIDO,2026-04-15T09:20:39
V-0007406,PP-101,Bibliotecas barriales,Cultura,1,Popular,ladera_norte,web,desktop,517,VALIDO,2026-04-15T13:36:17
V-0005962,PP-101,Bibliotecas barriales,Cultura,9,Buenos Aires,ladera_oriente,kiosko,terminal,1607,REVISION,2026-04-15T14:08:04
V-0003326,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,kiosko,terminal,1911,VALIDO,2026-04-15T15:51:22
V-0004107,PP-318,Ciclorutas seguras,Movilidad,10,La Candelaria,centro,movil,android,476,VALIDO,2026-04-15T16:20:04
V-0006733,PP-633,Aulas digitales,Educacion,5,Castilla,valle,web,tablet,598,VALIDO,2026-04-15T14:14:59
V-0002117,PP-318,Ciclorutas seguras,Movilidad,11,Laureles-Estadio,centro_sur,web,desktop,760,VALIDO,2026-04-15T14:03:26
V-0001835,PP-205,Huertas urbanas,Medio Ambiente,4,Aranjuez,valle,kiosko,terminal,1741,VALIDO,2026-04-15T11:23:41
V-0000794,PP-101,Bibliotecas barriales,Cultura,50,San Sebastian de Palmitas,rural,movil,android,605,VALIDO,2026-04-15T13:42:20
V-0007443,PP-517,Cuidado adulto mayor,Inclusion Social,10,La Candelaria,centro,web,desktop,650,VALIDO,2026-04-15T13:58:04
V-0002675,PP-422,Escuelas deportivas,INDER,12,La America,centro_sur,movil,android,693,VALIDO,2026-04-15T13:08:05
V-0000095,PP-517,Cuidado adulto mayor,Inclusion Social,10,La Candelaria,centro,movil,ios,308,VALIDO,2026-04-15T14:57:43
V-0004226,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,movil,ios,664,VALIDO,2026-04-15T09:17:49
V-0003757,PP-633,Aulas digitales,Educacion,50,San Sebastian de Palmitas,rural,movil,android,579,VALIDO,2026-04-15T15:03:18
V-0002892,PP-704,Mejoramiento de parques,Infraestructura,9,Buenos Aires,ladera_oriente,web,desktop,90,VALIDO,2026-04-15T15:21:15
V-0002372,PP-517,Cuidado adulto mayor,Inclusion Social,50,San Sebastian de Palmitas,rural,web,desktop,269,VALIDO,2026-04-15T15:56:13
V-0006491,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,kiosko,terminal,1777,VALIDO,2026-04-15T15:30:09
V-0006441,PP-422,Escuelas deportivas,INDER,3,Manrique,ladera_norte,web,tablet,90,VALIDO,2026-04-15T16:12:40
V-0007332,PP-704,Mejoramiento de parques,Infraestructura,5,Castilla,valle,movil,android,278,VALIDO,2026-04-15T13:24:54
V-0003229,PP-101,Bibliotecas barriales,Cultura,12,La America,centro_sur,web,desktop,468,VALIDO,2026-04-15T11:48:11
V-0006159,PP-422,Escuelas deportivas,INDER,10,La Candelaria,centro,web,desktop,463,VALIDO,2026-04-15T15:21:43
V-0005997,PP-633,Aulas digitales,Educacion,10,La Candelaria,centro,web,desktop,311,VALIDO,2026-04-15T14:18:02
V-0006707,PP-633,Aulas digitales,Educacion,4,Aranjuez,valle,movil,ios,357,VALIDO,2026-04-15T09:24:44
V-0006029,PP-517,Cuidado adulto mayor,Inclusion Social,16,Belen,sur,movil,android,419,VALIDO,2026-04-15T10:06:30
V-0002854,PP-633,Aulas digitales,Educacion,2,Santa Cruz,ladera_norte,movil,android,638,VALIDO,2026-04-15T15:07:16
V-0006963,PP-422,Escuelas deportivas,INDER,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1022,VALIDO,2026-04-15T09:50:03
V-0002913,PP-422,Escuelas deportivas,INDER,4,Aranjuez,valle,web,desktop,357,VALIDO,2026-04-15T15:56:31
V-0001866,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,kiosko,terminal,1800,VALIDO,2026-04-15T16:30:33
V-0005755,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,web,desktop,526,VALIDO,2026-04-15T11:25:07
V-0004613,PP-101,Bibliotecas barriales,Cultura,11,Laureles-Estadio,centro_sur,web,desktop,96,VALIDO,2026-04-15T09:49:42
V-0001858,PP-422,Escuelas deportivas,INDER,2,Santa Cruz,ladera_norte,movil,ios,401,VALIDO,2026-04-15T12:15:02
V-0002646,PP-318,Ciclorutas seguras,Movilidad,5,Castilla,valle,kiosko,terminal,1983,VALIDO,2026-04-15T16:54:40
V-0002244,PP-101,Bibliotecas barriales,Cultura,3,Manrique,ladera_norte,movil,android,396,VALIDO,2026-04-15T15:31:27
V-0005374,PP-704,Mejoramiento de parques,Infraestructura,60,San Cristobal,rural,web,desktop,391,VALIDO,2026-04-15T15:56:08
V-0002337,PP-101,Bibliotecas barriales,Cultura,80,San Antonio de Prado,rural,punto_fisico,terminal,1349,VALIDO,2026-04-15T15:45:52
V-0000951,PP-318,Ciclorutas seguras,Movilidad,2,Santa Cruz,ladera_norte,movil,android,579,VALIDO,2026-04-15T12:15:00
V-0003069,PP-704,Mejoramiento de parques,Infraestructura,6,Doce de Octubre,ladera_noroccidente,punto_fisico,terminal,1505,VALIDO,2026-04-15T10:40:51
V-0001121,PP-633,Aulas digitales,Educacion,13,San Javier,ladera_occidente,movil,android,565,VALIDO,2026-04-15T16:10:01
V-0002598,PP-318,Ciclorutas seguras,Movilidad,15,Guayabal,sur,web,desktop,449,VALIDO,2026-04-15T16:26:04
V-0002205,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,web,desktop,196,VALIDO,2026-04-15T15:28:03
V-0000420,PP-422,Escuelas deportivas,INDER,14,El Poblado,sur,web,desktop,376,VALIDO,2026-04-15T15:54:31
V-0000923,PP-101,Bibliotecas barriales,Cultura,8,Villa Hermosa,ladera_oriente,punto_fisico,terminal,1176,VALIDO,2026-04-15T14:12:54
V-0001255,PP-101,Bibliotecas barriales,Cultura,2,Santa Cruz,ladera_norte,kiosko,terminal,1712,VALIDO,2026-04-15T11:24:31
V-0000478,PP-205,Huertas urbanas,Medio Ambiente,12,La America,centro_sur,movil,android,323,VALIDO,2026-04-15T13:29:43
V-0002036,PP-101,Bibliotecas barriales,Cultura,16,Belen,sur,web,desktop,832,VALIDO,2026-04-15T11:20:57
V-0006925,PP-704,Mejoramiento de parques,Infraestructura,2,Santa Cruz,ladera_norte,punto_fisico,terminal,1380,REVISION,2026-04-15T16:50:20
V-0005789,PP-422,Escuelas deportivas,INDER,7,Robledo,ladera_noroccidente,movil,android,590,VALIDO,2026-04-15T10:32:32
V-0005743,PP-205,Huertas urbanas,Medio Ambiente,12,La America,centro_sur,movil,ios,562,VALIDO,2026-04-15T14:14:59
V-0005568,PP-704,Mejoramiento de parques,Infraestructura,3,Manrique,ladera_norte,web,tablet,426,VALIDO,2026-04-15T11:57:26
V-0001203,PP-101,Bibliotecas barriales,Cultura,9,Buenos Aires,ladera_oriente,web,desktop,523,VALIDO,2026-04-15T11:13:24
